Date,Close,log_return
2010-03-26,1166.5899658203125,0.0007374506159880667
2010-03-29,1173.219970703125,0.005667146312798188
2010-03-30,1173.27001953125,4.265846293005637e-05
2010-03-31,1169.4300537109375,-0.0032782423180321985
2010-04-01,1178.0999755859375,0.007386454005524179
2010-04-05,1187.43994140625,0.007896729443087835
2010-04-06,1189.43994140625,0.0016828788753491253
2010-04-07,1182.449951171875,-0.0058940429672622585
2010-04-08,1186.43994140625,0.0033686614308550134
2010-04-09,1194.3699951171875,0.006661668296831458
2010-04-12,1196.47998046875,0.0017650508571405155
2010-04-13,1197.300048828125,0.0006851660398368153
2010-04-14,1210.6500244140625,0.01108836309990835
2010-04-15,1211.6700439453125,0.0008421839911765261
2010-04-16,1192.1300048828125,-0.016257982418546923
2010-04-19,1197.52001953125,0.004511140739530184
2010-04-20,1207.1700439453125,0.008026045737071108
2010-04-21,1205.93994140625,-0.0010195164357016395
2010-04-22,1208.6700439453125,0.0022613206430897037
2010-04-23,1217.280029296875,0.007098267683218751
2010-04-26,1212.050048828125,-0.004305704355093809
2010-04-27,1183.7099609375,-0.02365964017870148
2010-04-28,1191.3599853515625,0.006441958378180956
2010-04-29,1206.780029296875,0.012860180281290212
2010-04-30,1186.68994140625,-0.01678781013986619
2010-05-03,1202.260009765625,0.013035257453261728
2010-05-04,1173.5999755859375,-0.024127199957417744
2010-05-05,1165.8699951171875,-0.006608341800780515
2010-05-06,1128.1500244140625,-0.03288844064396379
2010-05-07,1110.8800048828125,-0.01542664618090761
2010-05-10,1159.72998046875,0.043034704145616054
2010-05-11,1155.7900390625,-0.0034030759184666692
2010-05-12,1171.6700439453125,0.013645992401825069
2010-05-13,1157.43994140625,-0.012219499889225105
2010-05-14,1135.6800537109375,-0.018978981387950178
2010-05-17,1136.93994140625,0.0011087536210085958
2010-05-18,1120.800048828125,-0.014297631784997655
2010-05-19,1115.050048828125,-0.005143468860016043
2010-05-20,1071.5899658203125,-0.039755795837765895
2010-05-21,1087.68994140625,0.014912632585704522
2010-05-24,1073.6500244140625,-0.012992046323687667
2010-05-25,1074.030029296875,0.0003538747646523177
2010-05-26,1067.949951171875,-0.005677078693651971
2010-05-27,1103.06005859375,0.03234731176867722
2010-05-28,1089.4100341796875,-0.012451892345406002
2010-06-01,1070.7099609375,-0.01731435332459874
2010-06-02,1098.3800048828125,0.025514428108342813
2010-06-03,1102.8299560546875,0.004043191983442718
2010-06-04,1064.8800048828125,-0.03501744208983126
2010-06-07,1050.469970703125,-0.013624466165714999
2010-06-08,1062.0,0.010916267643518829
2010-06-09,1055.68994140625,-0.005959396741888057
2010-06-10,1086.8399658203125,0.029079845666176496
2010-06-11,1091.5999755859375,0.004370115742617919
2010-06-14,1089.6300048828125,-0.0018062939317564641
2010-06-15,1115.22998046875,0.023222450598500366
2010-06-16,1114.6099853515625,-0.0005560893540961231
2010-06-17,1116.0400390625,0.0012821858123901464
2010-06-18,1117.510009765625,0.001316264138454315
2010-06-21,1113.199951171875,-0.003864297943398931
2010-06-22,1095.31005859375,-0.016201225086989623
2010-06-23,1092.0400390625,-0.002989939261068386
2010-06-24,1073.68994140625,-0.01694628320495095
2010-06-25,1076.760009765625,0.0028552819315450506
2010-06-28,1074.5699462890625,-0.002036009610653977
2010-06-29,1041.239990234375,-0.031508230342208954
2010-06-30,1030.7099609375,-0.010164453973335874
2010-07-01,1027.3699951171875,-0.003245713309243392
2010-07-02,1022.5800170898438,-0.0046732717543021
2010-07-06,1028.06005859375,0.005344725887457713
2010-07-07,1060.27001953125,0.030850023008263783
2010-07-08,1070.25,0.009368654951658506
2010-07-09,1077.9599609375,0.007178063766628995
2010-07-12,1078.75,0.0007326336059527705
2010-07-13,1095.3399658203125,0.01526182273557275
2010-07-14,1095.1700439453125,-0.00015514366479330022
2010-07-15,1096.47998046875,0.0011953885564137678
2010-07-16,1064.8800048828125,-0.029242909700750275
2010-07-19,1071.25,0.005964069587909293
2010-07-20,1083.47998046875,0.011351874168992637
2010-07-21,1069.5899658203125,-0.012902699582286736
2010-07-22,1093.6700439453125,0.02226368782242627
2010-07-23,1102.6600341796875,0.008186420184344456
2010-07-26,1115.010009765625,0.011137908716730038
2010-07-27,1113.8399658203125,-0.0010499083075199422
2010-07-28,1106.1300048828125,-0.0069460326382806414
2010-07-29,1101.530029296875,-0.004167292220516039
2010-07-30,1101.5999755859375,6.34971961988029e-05
2010-08-02,1125.8599853515625,0.021783528781166517
2010-08-03,1120.4599609375,-0.004807894641330357
2010-08-04,1127.239990234375,0.0060328780600285015
2010-08-05,1125.81005859375,-0.001269329843214706
2010-08-06,1121.6400146484375,-0.003710915566397688
2010-08-09,1127.7900390625,0.005468087107405317
2010-08-10,1121.06005859375,-0.005985281603927639
2010-08-11,1089.469970703125,-0.02858340599796172
2010-08-12,1083.6099853515625,-0.005393266400070651
2010-08-13,1079.25,-0.004031690712189118
2010-08-16,1079.3800048828125,0.00012045128871118749
2010-08-17,1092.5400390625,0.012118489601347981
2010-08-18,1094.1600341796875,0.0014816804859387744
2010-08-19,1075.6300048828125,-0.017080435856897225
2010-08-20,1071.68994140625,-0.003669753922919128
2010-08-23,1067.3599853515625,-0.004048490794553494
2010-08-24,1051.8699951171875,-0.014618768361990497
2010-08-25,1055.3299560546875,0.003283944691637508
2010-08-26,1047.219970703125,-0.007714466580892143
2010-08-27,1064.5899658203125,0.01645071040328272
2010-08-30,1048.9200439453125,-0.014828611113085977
2010-08-31,1049.3299560546875,0.0003907180884930028
2010-09-01,1080.2900390625,0.029077736386750708
2010-09-02,1090.0999755859375,0.009039852986734154
2010-09-03,1104.510009765625,0.013132393793161334
2010-09-07,1091.8399658203125,-0.01153749141276883
2010-09-08,1098.8699951171875,0.006418059490903794
2010-09-09,1104.1800537109375,0.004820652058996622
2010-09-10,1109.550048828125,0.004851545040690297
2010-09-13,1121.9000244140625,0.011069126603143964
2010-09-14,1121.0999755859375,-0.0007133739296065755
2010-09-15,1125.0699462890625,0.003534883802268851
2010-09-16,1124.6600341796875,-0.0003644100558464203
2010-09-17,1125.5899658203125,0.0008265141149319533
2010-09-20,1142.7099609375,0.015095287889558051
2010-09-21,1139.780029296875,-0.002567313120714232
2010-09-22,1134.280029296875,-0.004837172794451838
2010-09-23,1124.8299560546875,-0.008366240177840822
2010-09-24,1148.6700439453125,0.02097291554780778
2010-09-27,1142.1600341796875,-0.005683553181933476
2010-09-28,1147.699951171875,0.004838660735848599
2010-09-29,1144.72998046875,-0.0025911128831443975
2010-09-30,1141.199951171875,-0.003088486706455562
2010-10-01,1146.239990234375,0.0044067143598951475
2010-10-04,1137.030029296875,-0.008067386519722497
2010-10-05,1160.75,0.020646722507164483
2010-10-06,1159.969970703125,-0.0006722304595951911
2010-10-07,1158.06005859375,-0.0016478755817939117
2010-10-08,1165.1500244140625,0.006103613171283939
2010-10-11,1165.3199462890625,0.0001458262731874882
2010-10-12,1169.77001953125,0.0038114836641494065
2010-10-13,1178.0999755859375,0.007095785561559431
2010-10-14,1173.81005859375,-0.0036480321844036823
2010-10-15,1176.18994140625,0.002025432873275612
2010-10-18,1184.7099609375,0.007217634690706021
2010-10-19,1165.9000244140625,-0.01600464402905466
2010-10-20,1178.1700439453125,0.010469082613678182
2010-10-21,1180.260009765625,0.0017723369527988808
2010-10-22,1183.0799560546875,0.002386408784291305
2010-10-25,1185.6199951171875,0.0021446701468814666
2010-10-26,1185.6400146484375,1.6885142217759608e-05
2010-10-27,1182.449951171875,-0.002694209639216183
2010-10-28,1183.780029296875,0.0011242172367564862
2010-10-29,1183.260009765625,-0.00043938381356856127
2010-11-01,1184.3800048828125,0.0009460857172527426
2010-11-02,1193.5699462890625,0.007729336064693726
2010-11-03,1197.9599609375,0.003671306443686184
2010-11-04,1221.06005859375,0.01909930440966434
2010-11-05,1225.8499755859375,0.00391507905361177
2010-11-08,1223.25,-0.0021232098228605167
2010-11-09,1213.4000244140625,-0.008084894540661303
2010-11-10,1218.7099609375,0.004366533579725385
2010-11-11,1213.5400390625,-0.004251149890857064
2010-11-12,1199.2099609375,-0.011878766244753258
2010-11-15,1197.75,-0.0012181773094557258
2010-11-16,1178.3399658203125,-0.016338157414687693
2010-11-17,1178.5899658203125,0.00021214037598760171
2010-11-18,1196.68994140625,0.015240583543647546
2010-11-19,1199.72998046875,0.00253715191191084
2010-11-22,1197.8399658203125,-0.0015766088850615034
2010-11-23,1180.72998046875,-0.014387031590549881
2010-11-24,1198.3499755859375,0.014812715518617736
2010-11-26,1189.4000244140625,-0.007496591424234644
2010-11-29,1187.760009765625,-0.001379810265237147
2010-11-30,1180.550048828125,-0.00608871561016322
2010-12-01,1206.0699462890625,0.021386622263129595
2010-12-02,1221.530029296875,0.012737100160620685
2010-12-03,1224.7099609375,0.002599854016351877
2010-12-06,1223.1199951171875,-0.0012990821033005417
2010-12-07,1223.75,0.0005149475844579143
2010-12-08,1228.280029296875,0.003694925752614431
2010-12-09,1233.0,0.0038353835670097425
2010-12-10,1240.4000244140625,0.0059837037443601915
2010-12-13,1240.4599609375,4.8319150458553395e-05
2010-12-14,1241.5899658203125,0.0009105416846795222
2010-12-15,1235.22998046875,-0.005135617015334937
2010-12-16,1242.8699951171875,0.006166045704273593
2010-12-17,1243.9100341796875,0.0008364544598933321
2010-12-20,1247.0799560546875,0.002545111460542593
2010-12-21,1254.5999755859375,0.006011993849786457
2010-12-22,1258.8399658203125,0.0033738576255428754
2010-12-23,1256.77001953125,-0.0016456817776049348
2010-12-27,1257.5400390625,0.0006125096248110751
2010-12-28,1258.510009765625,0.0007710265951423878
2010-12-29,1259.780029296875,0.001008636510665184
2010-12-30,1257.8800048828125,-0.0015093576964178013
2010-12-31,1257.6400146484375,-0.00019080765268419952
2011-01-03,1271.8699951171875,0.011251294147761826
2011-01-04,1270.199951171875,-0.0013139246526350234
2011-01-05,1276.56005859375,0.0049946760743084795
2011-01-06,1273.8499755859375,-0.002125214370637174
2011-01-07,1271.5,-0.0018464857690823067
2011-01-10,1269.75,-0.0013772751808200923
2011-01-11,1274.47998046875,0.003718206258407797
2011-01-12,1285.9599609375,0.00896725379885055
2011-01-13,1283.760009765625,-0.0017122112404592826
2011-01-14,1293.239990234375,0.007357410347301752
2011-01-18,1295.02001953125,0.0013754642661831795
2011-01-19,1281.9200439453125,-0.010167165793386168
2011-01-20,1280.260009765625,-0.0012957984038335368
2011-01-21,1283.3499755859375,0.0024106376042603017
2011-01-24,1290.8399658203125,0.005819315234595557
2011-01-25,1291.1800537109375,0.0002634277736186519
2011-01-26,1296.6300048828125,0.004212024148479543
2011-01-27,1299.5400390625,0.0022417910607996916
2011-01-28,1276.3399658203125,-0.018013805424182294
2011-01-31,1286.1199951171875,0.007633349932881117
2011-02-01,1307.5899658203125,0.016555791837833844
2011-02-02,1304.030029296875,-0.002726230259362694
2011-02-03,1307.0999755859375,0.002351432290126354
2011-02-04,1310.8699951171875,0.002880111062752988
2011-02-07,1319.050048828125,0.006220782345952358
2011-02-08,1324.5699462890625,0.004176020375839862
2011-02-09,1320.8800048828125,-0.002789653077800658
2011-02-10,1321.8699951171875,0.000749212207498573
2011-02-11,1329.1500244140625,0.0054922615018861975
2011-02-14,1332.3199462890625,0.0023820846440694154
2011-02-15,1328.010009765625,-0.0032401546915794555
2011-02-16,1336.3199462890625,0.006237938698850698
2011-02-17,1340.4300537109375,0.0030709708803806635
2011-02-18,1343.010009765625,0.0019228727220248487
2011-02-22,1315.43994140625,-0.020742204920455087
2011-02-23,1307.4000244140625,-0.006130715010508325
2011-02-24,1306.0999755859375,-0.000994871961243149
2011-02-25,1319.8800048828125,0.010495248165325322
2011-02-28,1327.219970703125,0.005545679951232785
2011-03-01,1306.3299560546875,-0.015864861791058615
2011-03-02,1308.43994140625,0.001613897889519933
2011-03-03,1330.969970703125,0.017072434579239015
2011-03-04,1321.1500244140625,-0.00740538978936911
2011-03-07,1310.1300048828125,-0.008376215256269859
2011-03-08,1321.8199462890625,0.008883161530175876
2011-03-09,1320.02001953125,-0.001362631392970215
2011-03-10,1295.1099853515625,-0.0190512804763312
2011-03-11,1304.280029296875,0.007055564524569569
2011-03-14,1296.3900146484375,-0.0060676969567730055
2011-03-15,1281.8699951171875,-0.011263544394846114
2011-03-16,1256.8800048828125,-0.0196874819493722
2011-03-17,1273.719970703125,0.01330926623187434
2011-03-18,1279.2099609375,0.0043009395825457375
2011-03-21,1298.3800048828125,0.014874667930182994
2011-03-22,1293.77001953125,-0.003556885341038374
2011-03-23,1297.5400390625,0.00290974225850249
2011-03-24,1309.6600341796875,0.00929739343547542
2011-03-25,1313.800048828125,0.0031561510021891337
2011-03-28,1310.18994140625,-0.0027516184993912063
2011-03-29,1319.43994140625,0.007035239607301236
2011-03-30,1328.260009765625,0.006662462626235488
2011-03-31,1325.8299560546875,-0.0018311771049752679
2011-04-01,1332.4100341796875,0.00495071294445637
2011-04-04,1332.8699951171875,0.00034515018085112814
2011-04-05,1332.6300048828125,-0.00018007145752996223
2011-04-06,1335.5400390625,0.0021812967581533727
2011-04-07,1333.510009765625,-0.0015211626992259752
2011-04-08,1328.1700439453125,-0.004012483000973788
2011-04-11,1324.4599609375,-0.0027972882914024666
2011-04-12,1314.1600341796875,-0.0078070954457247765
2011-04-13,1314.4100341796875,0.00019021749031011836
2011-04-14,1314.52001953125,8.367309086221297e-05
2011-04-15,1319.6800537109375,0.00391772882556829
2011-04-18,1305.1400146484375,-0.011078997728578344
2011-04-19,1312.6199951171875,0.0057148102180946125
2011-04-20,1330.3599853515625,0.01342443513234759
2011-04-21,1337.3800048828125,0.005262908499656049
2011-04-25,1335.25,-0.001593939550096124
2011-04-26,1347.239990234375,0.008939507790192813
2011-04-27,1355.6600341796875,0.006230397799829035
2011-04-28,1360.47998046875,0.0035491184714340207
2011-04-29,1363.6099853515625,0.00229801974202104
2011-05-02,1361.219970703125,-0.0017542491090454249
2011-05-03,1356.6199951171875,-0.0033850263710526463
2011-05-04,1347.3199462890625,-0.006878914252832935
2011-05-05,1335.0999755859375,-0.009111217180693743
2011-05-06,1340.199951171875,0.0038126429958760255
2011-05-09,1346.2900390625,0.004533870101931292
2011-05-10,1357.1600341796875,0.008041616009663244
2011-05-11,1342.0799560546875,-0.011173689687884902
2011-05-12,1348.6500244140625,0.00488349367216756
2011-05-13,1337.77001953125,-0.008100047045425995
2011-05-16,1329.469970703125,-0.0062237186380951215
2011-05-17,1328.97998046875,-0.00036862852333019447
2011-05-18,1340.6800537109375,0.008765271983703471
2011-05-19,1343.5999755859375,0.0021755725891674516
2011-05-20,1333.27001953125,-0.007717974612614142
2011-05-23,1317.3699951171875,-0.011997264840989175
2011-05-24,1316.280029296875,-0.0008277226453312636
2011-05-25,1320.469970703125,0.003178113156669937
2011-05-26,1325.68994140625,0.003945322767698656
2011-05-27,1331.0999755859375,0.004072615318765571
2011-05-31,1345.199951171875,0.010537014856367932
2011-06-01,1314.550048828125,-0.02304822570063969
2011-06-02,1312.93994140625,-0.001225586114047772
2011-06-03,1300.1600341796875,-0.009781492665191571
2011-06-06,1286.1700439453125,-0.010818516013721968
2011-06-07,1284.93994140625,-0.0009568650426681202
2011-06-08,1279.56005859375,-0.004195664421607681
2011-06-09,1289.0,0.0073504093289917805
2011-06-10,1270.97998046875,-0.0140784828818461
2011-06-13,1271.8299560546875,0.0006685325595015001
2011-06-14,1287.8699951171875,0.012532913485107322
2011-06-15,1265.4200439453125,-0.017585569507258647
2011-06-16,1267.6400146484375,0.0017527979756835066
2011-06-17,1271.5,0.0030403902917992554
2011-06-20,1278.3599853515625,0.005380689090158874
2011-06-21,1295.52001953125,0.013334179061463836
2011-06-22,1287.1400146484375,-0.006489459844408074
2011-06-23,1283.5,-0.002831992858193466
2011-06-24,1268.449951171875,-0.011795077176858904
2011-06-27,1280.0999755859375,0.00914253665573117
2011-06-28,1296.6700439453125,0.012861292735996344
2011-06-29,1307.4100341796875,0.008248633534913452
2011-06-30,1320.6400146484375,0.01006837159516305
2011-07-01,1339.6700439453125,0.014306869106082587
2011-07-05,1337.8800048828125,-0.0013370725450787546
2011-07-06,1339.219970703125,0.0010010578196055775
2011-07-07,1353.219970703125,0.010399582892092418
2011-07-08,1343.800048828125,-0.006985458106935738
2011-07-11,1319.489990234375,-0.018256166936573948
2011-07-12,1313.6400146484375,-0.004443369829837174
2011-07-13,1317.719970703125,0.0031010271091220787
2011-07-14,1308.8699951171875,-0.006738782369335006
2011-07-15,1316.1400146484375,0.005539055540283222
2011-07-18,1305.43994140625,-0.008163117539368159
2011-07-19,1326.72998046875,0.016177149646843247
2011-07-20,1325.8399658203125,-0.0006710584073994497
2011-07-21,1343.800048828125,0.013455262786265187
2011-07-22,1345.02001953125,0.0009074395131127844
2011-07-25,1337.4300537109375,-0.005658995223243757
2011-07-26,1331.93994140625,-0.004113420062329176
2011-07-27,1304.8900146484375,-0.020517724807291415
2011-07-28,1300.6700439453125,-0.003239207155505852
2011-07-29,1292.280029296875,-0.006471427287173093
2011-08-01,1286.93994140625,-0.004140860866230334
2011-08-02,1254.050048828125,-0.025888909190624254
2011-08-03,1260.3399658203125,0.00500314595271778
2011-08-04,1200.0699462890625,-0.04900165504374154
2011-08-05,1199.3800048828125,-0.0005750829892727793
2011-08-08,1119.4599609375,-0.06895836939262523
2011-08-09,1172.530029296875,0.04631744106338864
2011-08-10,1120.760009765625,-0.04515679702747466
2011-08-11,1172.6400146484375,0.04525059436377177
2011-08-12,1178.81005859375,0.005247875067276198
2011-08-15,1204.489990234375,0.021550727976033635
2011-08-16,1192.760009765625,-0.009786275177620318
2011-08-17,1193.8900146484375,0.0009469381398128363
2011-08-18,1140.6500244140625,-0.04561859893236342
2011-08-19,1123.530029296875,-0.015122756128207904
2011-08-22,1123.8199462890625,0.00025800787322438623
2011-08-23,1162.3499755859375,0.033710248386473296
2011-08-24,1177.5999755859375,0.013034651368546868
2011-08-25,1159.27001953125,-0.015687934737961484
2011-08-26,1176.800048828125,0.015008418274915947
2011-08-29,1210.0799560546875,0.027887505012164304
2011-08-30,1212.9200439453125,0.0023442750237689935
2011-08-31,1218.8900146484375,0.004909908712070532
2011-09-01,1204.4200439453125,-0.011942460792303322
2011-09-02,1173.969970703125,-0.025607017291752854
2011-09-06,1165.239990234375,-0.007464076457609714
2011-09-07,1198.6199951171875,0.028243824959147013
2011-09-08,1185.9000244140625,-0.010668890387302454
2011-09-09,1154.22998046875,-0.027068562510962124
2011-09-12,1162.27001953125,0.006941568182022628
2011-09-13,1172.8699951171875,0.009078726180354657
2011-09-14,1188.6800537109375,0.013389760518230709
2011-09-15,1209.1099853515625,0.017041046718104802
2011-09-16,1216.010009765625,0.005690475561935138
2011-09-19,1204.0899658203125,-0.00985094868808023
2011-09-20,1202.0899658203125,-0.001662386452723652
2011-09-21,1166.760009765625,-0.02983099508714737
2011-09-22,1129.56005859375,-0.032402456759229814
2011-09-23,1136.4300537109375,0.006063588829469779
2011-09-26,1162.949951171875,0.023068021296968944
2011-09-27,1175.3800048828125,0.01063166535729465
2011-09-28,1151.06005859375,-0.02090819585269532
2011-09-29,1160.4000244140625,0.008081486435358443
2011-09-30,1131.4200439453125,-0.02529127447886559
2011-10-03,1099.22998046875,-0.02886360290378498
2011-10-04,1123.949951171875,0.02223930613115499
2011-10-05,1144.030029296875,0.017707918945510492
2011-10-06,1164.969970703125,0.018138168466481197
2011-10-07,1155.4599609375,-0.008196811187622721
2011-10-10,1194.8900146484375,0.033555643919288336
2011-10-11,1195.5400390625,0.0005438556372521219
2011-10-12,1207.25,0.009747046937638615
2011-10-13,1203.6600341796875,-0.002978102395136517
2011-10-14,1224.5799560546875,0.017230948802477997
2011-10-17,1200.8599853515625,-0.01955993759944974
2011-10-18,1225.3800048828125,0.020213049380311432
2011-10-19,1209.8800048828125,-0.012729818787026836
2011-10-20,1215.3900146484375,0.004543839821084639
2011-10-21,1238.25,0.018634067492434347
2011-10-24,1254.18994140625,0.012790806680372135
2011-10-25,1229.050048828125,-0.02024834619938254
2011-10-26,1242.0,0.0104814305440879
2011-10-27,1284.5899658203125,0.03371659116813408
2011-10-28,1285.0899658203125,0.00038915352854118623
2011-10-31,1253.300048828125,-0.025048616612977526
2011-11-01,1218.280029296875,-0.028340059621594804
2011-11-02,1237.9000244140625,0.015976363304397445
2011-11-03,1261.1500244140625,0.018607607200930687
2011-11-04,1253.22998046875,-0.006299819537189499
2011-11-07,1261.1199951171875,0.006276008211166584
2011-11-08,1275.9200439453125,0.011667310321724855
2011-11-09,1229.0999755859375,-0.03738534709898822
2011-11-10,1239.699951171875,0.008587201099481412
2011-11-11,1263.8499755859375,0.01929322300451375
2011-11-14,1251.780029296875,-0.009596036687554488
2011-11-15,1257.81005859375,0.00480559827730076
2011-11-16,1236.9100341796875,-0.016755798341955064
2011-11-17,1216.1300048828125,-0.016942671987706603
2011-11-18,1215.6500244140625,-0.00039475649047204797
2011-11-21,1192.97998046875,-0.018824571104949506
2011-11-22,1188.0400390625,-0.004149438857005805
2011-11-23,1161.7900390625,-0.022342970458595346
2011-11-25,1158.6700439453125,-0.0026891193002507308
2011-11-28,1192.550048828125,0.028821079038610087
2011-11-29,1195.18994140625,0.002211206969396251
2011-11-30,1246.9599609375,0.04240343833622795
2011-12-01,1244.5799560546875,-0.0019104695778526803
2011-12-02,1244.280029296875,-0.0002410153733274356
2011-12-05,1257.0799560546875,0.010234463299266139
2011-12-06,1258.469970703125,0.0011051379065261102
2011-12-07,1261.010009765625,0.0020163207826575658
2011-12-08,1234.3499755859375,-0.021368498950929293
2011-12-09,1255.18994140625,0.016742412907085225
2011-12-12,1236.469970703125,-0.015026386904779088
2011-12-13,1225.72998046875,-0.008723953020305153
2011-12-14,1211.8199462890625,-0.0114132514971379
2011-12-15,1215.75,0.0032378528580814248
2011-12-16,1219.6600341796875,0.003210989101900985
2011-12-19,1205.3499755859375,-0.011802198458558344
2011-12-20,1241.300048828125,0.029389295930944748
2011-12-21,1243.719970703125,0.0019476081648539534
2011-12-22,1254.0,0.008231577169829585
2011-12-23,1265.3299560546875,0.008994480783106162
2011-12-27,1265.4300537109375,7.910481903916633e-05
2011-12-28,1249.6400146484375,-0.012556506256502509
2011-12-29,1263.02001953125,0.01065017246328015
2011-12-30,1257.5999755859375,-0.004300570740064735
2012-01-03,1277.06005859375,0.015355483670178138
2012-01-04,1277.300048828125,0.00018790634443721643
2012-01-05,1281.06005859375,0.0029393926694938344
2012-01-06,1277.81005859375,-0.0025401850025392747
2012-01-09,1280.699951171875,0.0022590443626091528
2012-01-10,1292.0799560546875,0.008846523613060597
2012-01-11,1292.47998046875,0.0003095493446316766
2012-01-12,1295.5,0.0023338827385694927
2012-01-13,1289.0899658203125,-0.00496020444786982
2012-01-17,1293.6700439453125,0.0035466577681741995
2012-01-18,1308.0400390625,0.011046689130222553
2012-01-19,1314.5,0.0049265017172439585
2012-01-20,1315.3800048828125,0.0006692357932855941
2012-01-23,1316.0,0.00047123192204168163
2012-01-24,1314.6500244140625,-0.0010263438252238188
2012-01-25,1326.06005859375,0.00864169471719567
2012-01-26,1318.4300537109375,-0.0057705082879886405
2012-01-27,1316.3299560546875,-0.0015941475452914133
2012-01-30,1313.010009765625,-0.0025253090863452954
2012-01-31,1312.4100341796875,-0.0004570511280777012
2012-02-01,1324.0899658203125,0.008860237474265453
2012-02-02,1325.5400390625,0.001094547830667203
2012-02-03,1344.9000244140625,0.014499725948107667
2012-02-06,1344.3299560546875,-0.000423964013530842
2012-02-07,1347.050048828125,0.0020213375254698462
2012-02-08,1349.9599609375,0.0021578809333249183
2012-02-09,1351.949951171875,0.0014730251258789906
2012-02-10,1342.6400146484375,-0.0069101226436165675
2012-02-13,1351.77001953125,0.006777023326497655
2012-02-14,1350.5,-0.0009399650039254581
2012-02-15,1343.22998046875,-0.005397747536217246
2012-02-16,1358.0400390625,0.010965365833277119
2012-02-17,1361.22998046875,0.0023461758829403934
2012-02-21,1362.2099609375,0.0007196637576960541
2012-02-22,1357.6600341796875,-0.003345697412146187
2012-02-23,1363.4599609375,0.004262903180606514
2012-02-24,1365.739990234375,0.0016708411755086416
2012-02-27,1367.5899658203125,0.0013536425518791972
2012-02-28,1372.1800537109375,0.0033507134923143056
2012-02-29,1365.6800537109375,-0.0047482427569534025
2012-03-01,1374.0899658203125,0.006139156544533009
2012-03-02,1369.6300048828125,-0.0032510350278576183
2012-03-05,1364.3299560546875,-0.0038772005028215872
2012-03-06,1343.3599853515625,-0.015489506127543962
2012-03-07,1352.6300048828125,0.006876921722994034
2012-03-08,1365.9100341796875,0.009770049174722573
2012-03-09,1370.8699951171875,0.003624673020730995
2012-03-12,1371.0899658203125,0.00016044778678825367
2012-03-13,1395.949951171875,0.017969133090434575
2012-03-14,1394.280029296875,-0.0011969780885969783
2012-03-15,1402.5999755859375,0.005949465701560186
2012-03-16,1404.1700439453125,0.0011187724767012242
2012-03-19,1409.75,0.003965971514070965
2012-03-20,1405.52001953125,-0.003005028734390791
